source,target
Gene9671__orphanReacEX_HC02161_e_reverse,Metab__HMDB0000117_e
Metab__HMDB0000189_e,Gene9672__orphanReacEX_itp_e
Gene9672__orphanReacEX_itp_e_reverse,Metab__HMDB0000189_e
Metab__HMDB0062643_e,Gene9673__orphanReacEX_prpp_e
Gene9673__orphanReacEX_prpp_e_reverse,Metab__HMDB0062643_e
Metab__HMDB0001491_e,Gene9674__orphanReacEX_pydx5p_e
Gene9674__orphanReacEX_pydx5p_e_reverse,Metab__HMDB0001491_e
Metab__HMDB0003337_m,Gene9676__GSR
Gene9676__GSR_reverse,Metab__HMDB0003337_m
Metab__HMDB0001373_m,Gene9677__COASY
Metab__HMDB0000051_m,Gene9678__CPS1
Gene9678__CPS1,Metab__HMDB0001096_m
Gene9679__NT5C2,Metab__HMDB0000050_m
Gene9679__NT5C1A,Metab__HMDB0000050_m
Gene9679__NT5C3A,Metab__HMDB0000050_m
Gene9679__NT5C,Metab__HMDB0000050_m
Gene9679__NT5E,Metab__HMDB0000050_m
Gene9679__NT5C1B,Metab__HMDB0000050_m
Gene9679__NT5M,Metab__HMDB0000050_m
Gene9679__NT5C1B-RDH14,Metab__HMDB0000050_m
Gene9680__HPRT1_APRT,Metab__HMDB0000034_e
Gene9680__HPRT1_APRT,Metab__HMDB0062643_e
Metab__HMDB0000034_e,Gene9680__HPRT1_APRT_reverse
Metab__HMDB0062643_e,Gene9680__HPRT1_APRT_reverse
Metab__HMDB0001167_c,Gene9681__ALR
Gene9681__ALR,Metab__HMDB0000243_c
Metab__HMDB0006880_c,Gene9682__ACSS2
Metab__HMDB0006880_c,Gene9682__ACSS1
Metab__HMDB0000208_m,Gene9683__GPT2
Metab__HMDB0000161_m,Gene9683__GPT2
Gene9683__GPT2,Metab__HMDB0000148_m
Gene9683__GPT2,Metab__HMDB0000243_m
Gene9683__GPT2_reverse,Metab__HMDB0000208_m
Gene9683__GPT2_reverse,Metab__HMDB0000161_m
Metab__HMDB0000148_m,Gene9683__GPT2_reverse
Metab__HMDB0000243_m,Gene9683__GPT2_reverse
Metab__HMDB0000208_m,Gene9683__GPT
Metab__HMDB0000161_m,Gene9683__GPT
Gene9683__GPT,Metab__HMDB0000148_m
Gene9683__GPT,Metab__HMDB0000243_m
Gene9683__GPT_reverse,Metab__HMDB0000208_m
Gene9683__GPT_reverse,Metab__HMDB0000161_m
Metab__HMDB0000148_m,Gene9683__GPT_reverse
Metab__HMDB0000243_m,Gene9683__GPT_reverse
Metab__HMDB0003974_x,Gene9684__IDH1
Gene9684__IDH1,Metab__HMDB0000208_x
Metab__HMDB0003974_x,Gene9684__IDH2
Gene9684__IDH2,Metab__HMDB0000208_x
Metab__HMDB0001552_c,Gene9685__NIT2
Gene9685__NIT2,Metab__HMDB0000051_c
Gene9685__NIT2,Metab__HMDB0000208_c
Metab__HMDB0060079_e,Gene9686__ENPP3
Gene9686__ENPP3,Metab__HMDB0000288_e
Gene9686__ENPP3,Metab__HMDB0001586_e
Metab__HMDB0060079_e,Gene9686__ENPP1
Gene9686__ENPP1,Metab__HMDB0000288_e
Gene9686__ENPP1,Metab__HMDB0001586_e
Metab__HMDB0000042_c,Gene9687__ACSS2
Gene9687__ACSS2,Metab__HMDB0006880_c
Metab__HMDB0000042_c,Gene9687__ACSS1
Gene9687__ACSS1,Metab__HMDB0006880_c
Metab__HMDB0000263_c,Gene9688__PKLR
Metab__HMDB0001201_c,Gene9688__PKLR
Gene9688__PKLR,Metab__HMDB0000243_c
Gene9688__PKLR,Metab__HMDB0001273_c
Metab__HMDB0000517_c,Gene9689__NOS2
Gene9689__NOS2,Metab__HMDB0000904_c
Gene9689__NOS2,Metab__HMDB0003378_c
Metab__HMDB0000517_c,Gene9689__NOS1
Gene9689__NOS1,Metab__HMDB0000904_c
Gene9689__NOS1,Metab__HMDB0003378_c
Metab__HMDB0000517_c,Gene9689__NOS3
Gene9689__NOS3,Metab__HMDB0000904_c
Gene9689__NOS3,Metab__HMDB0003378_c
Metab__HMDB0000263_c,Gene9690__PKLR
Metab__HMDB0001546_c,Gene9690__PKLR
Gene9690__PKLR,Metab__HMDB0000243_c
Gene9690__PKLR,Metab__HMDB0000082_c
Metab__HMDB0000243_m,Gene9691__orphanReacr0157
Metab__HMDB0000641_m,Gene9691__orphanReacr0157
Gene9691__orphanReacr0157,Metab__HMDB0000161_m
Gene9691__orphanReacr0157,Metab__HMDB0001552_m
Gene9692__FDFT1,Metab__HC01118_r
Metab__HC01118_r,Gene9692__FDFT1_reverse
Metab__HMDB0000050_c,Gene9693__orphanReacr0809
Metab__HMDB0000195_e,Gene9693__orphanReacr0809
Gene9693__orphanReacr0809,Metab__HMDB0000195_c
Gene9693__orphanReacr0809,Metab__HMDB0000050_e
Gene9693__orphanReacr0809_reverse,Metab__HMDB0000050_c
Gene9693__orphanReacr0809_reverse,Metab__HMDB0000195_e
Metab__HMDB0000195_c,Gene9693__orphanReacr0809_reverse
Metab__HMDB0000050_e,Gene9693__orphanReacr0809_reverse
Metab__HMDB0000190_x,Gene9694__LDHB
Gene9694__LDHB,Metab__HMDB0000243_x
Gene9694__LDHB_reverse,Metab__HMDB0000190_x
Metab__HMDB0000243_x,Gene9694__LDHB_reverse
Metab__HMDB0000190_x,Gene9694__LDHA
Gene9694__LDHA,Metab__HMDB0000243_x
Gene9694__LDHA_reverse,Metab__HMDB0000190_x
Metab__HMDB0000243_x,Gene9694__LDHA_reverse
Metab__HMDB0000190_x,Gene9694__LDHC
Gene9694__LDHC,Metab__HMDB0000243_x
Gene9694__LDHC_reverse,Metab__HMDB0000190_x
Metab__HMDB0000243_x,Gene9694__LDHC_reverse
Metab__HMDB0001259_m,Gene9695__orphanReacr0179
Gene9695__orphanReacr0179,Metab__HMDB0000254_m
Metab__HMDB0000224_c,Gene9696__ETNPPL
Gene9696__ETNPPL,Metab__HMDB0000051_c
Gene9696__ETNPPL,Metab__HMDB0000990_c
Metab__HMDB0000285_c,Gene9697__PFKL
Metab__HMDB0003971_c,Gene9697__PFKL
Gene9697__PFKL,Metab__fdp_c
Metab__HMDB0000574_c,Gene9698__CTH
Gene9698__CTH,Metab__HMDB0000051_c
Gene9698__CTH,Metab__HMDB0000243_c
Gene9698__CTH,Metab__HC00250_c
Gene9698__CTH_reverse,Metab__HMDB0000574_c
Metab__HMDB0000051_c,Gene9698__CTH_reverse
Metab__HMDB0000243_c,Gene9698__CTH_reverse
Metab__HC00250_c,Gene9698__CTH_reverse
Metab__HMDB0001022_m,Gene9699__ALAS1
Metab__HMDB0000123_m,Gene9699__ALAS1
Gene9699__ALAS1,Metab__HC01496_m
Gene9699__ALAS1_reverse,Metab__HMDB0001022_m
Gene9699__ALAS1_reverse,Metab__HMDB0000123_m
Metab__HC01496_m,Gene9699__ALAS1_reverse
Metab__HMDB0001022_m,Gene9699__ALAS2
Metab__HMDB0000123_m,Gene9699__ALAS2
Gene9699__ALAS2,Metab__HC01496_m
Gene9699__ALAS2_reverse,Metab__HMDB0001022_m
Gene9699__ALAS2_reverse,Metab__HMDB0000123_m
Metab__HC01496_m,Gene9699__ALAS2_reverse
Metab__HMDB0001072_m,Gene9700__GPD2
Metab__HMDB0000126_c,Gene9700__GPD2
Gene9700__GPD2,Metab__HMDB0001473_c
Gene9700__GPD2,Metab__HMDB0013111_m
Metab__HMDB0000187_c,Gene9701__CBS
Metab__HC00250_c,Gene9701__CBS
Gene9701__CBS,Metab__HMDB0000574_c
Metab__HMDB0000187_c,Gene9701__CBSL
Metab__HC00250_c,Gene9701__CBSL
Gene9701__CBSL,Metab__HMDB0000574_c
Metab__HC01668_m,Gene9702__ACSS3
Gene9702__ACSS3,Metab__HMDB0001275_m
Metab__HC01668_m,Gene9702__ACSS2
Gene9702__ACSS2,Metab__HMDB0001275_m
Metab__HC01668_m,Gene9702__ACSS1
Gene9702__ACSS1,Metab__HMDB0001275_m
Metab__HMDB0001056_m,Gene9703__DHFR
Gene9703__DHFR,Metab__HMDB0001846_m
Metab__HMDB0000076_c,Gene9704__orphanReacDURADx
Gene9704__orphanReacDURADx,Metab__HMDB0000300_c
Metab__nformanth_c,Gene9705__AFMID
Gene9705__AFMID,Metab__HMDB0000142_c
Gene9705__AFMID,Metab__HMDB0001123_c
Gene9705__AFMID_reverse,Metab__nformanth_c
Metab__HMDB0000142_c,Gene9705__AFMID_reverse
Metab__HMDB0001123_c,Gene9705__AFMID_reverse
Metab__HMDB0000131_c,Gene9706__AKR1B1
Gene9706__AKR1B1,Metab__HMDB0001051_c
Metab__HMDB0000131_c,Gene9706__AKR1A1
Gene9706__AKR1A1,Metab__HMDB0001051_c
Metab__HMDB0000263_c,Gene9707__PKLR
Metab__HMDB0001508_c,Gene9707__PKLR
Gene9707__PKLR,Metab__HMDB0000243_c
Gene9707__PKLR,Metab__HMDB0001532_c
Metab__HMDB0001414_e,Gene9708__AOC1
Gene9708__AOC1,Metab__HMDB0000051_e
Gene9708__AOC1,Metab__HMDB0003125_e
Gene9708__AOC1,Metab__HMDB0001080_e
Metab__HMDB0000056_c,Gene9709__CARNS1
Metab__HMDB0000177_c,Gene9709__CARNS1
Gene9709__CARNS1,Metab__HMDB0000033_c
Metab__HMDB0001043_x,Gene9710__ACOT7
Gene9710__ACOT7,Metab__HMDB0006523_x
Metab__HMDB0001043_x,Gene9710__ACOT2
Gene9710__ACOT2,Metab__HMDB0006523_x
Metab__HMDB0001043_x,Gene9710__PPT1
Gene9710__PPT1,Metab__HMDB0006523_x
Metab__HMDB0001043_x,Gene9710__ACOT4
Gene9710__ACOT4,Metab__HMDB0006523_x
Metab__HMDB0001043_x,Gene9710__ACOT1
Gene9710__ACOT1,Metab__HMDB0006523_x
Metab__HMDB0001043_x,Gene9710__PPT2
Gene9710__PPT2,Metab__HMDB0006523_x
Metab__HMDB0000094_m,Gene9711__ACO2
Gene9711__ACO2,Metab__HC00342_m
Gene9711__ACO2_reverse,Metab__HMDB0000094_m
Metab__HC00342_m,Gene9711__ACO2_reverse
Metab__HMDB0000094_m,Gene9711__ACO1
Gene9711__ACO1,Metab__HC00342_m
Gene9711__ACO1_reverse,Metab__HMDB0000094_m
Metab__HC00342_m,Gene9711__ACO1_reverse
Metab__HMDB0000060_m,Gene9712__AACS
Gene9712__AACS,Metab__HMDB0001484_m
Metab__HMDB0000262_m,Gene9713__orphanReacr0331
Gene9713__orphanReacr0331,Metab__HMDB0000079_m
Metab__HMDB0000139_m,Gene9714__GLYCTK
Gene9714__GLYCTK,Metab__HMDB0060180_m
Metab__HMDB0000189_c,Gene9715__HK1
Metab__HMDB0000660_c,Gene9715__HK1
Gene9715__HK1,Metab__HMDB0003335_c
Gene9715__HK1,Metab__HMDB0003971_c
Metab__HMDB0000189_c,Gene9715__HK2
Metab__HMDB0000660_c,Gene9715__HK2
Gene9715__HK2,Metab__HMDB0003335_c
Gene9715__HK2,Metab__HMDB0003971_c
Metab__HMDB0000189_c,Gene9715__HK3
Metab__HMDB0000660_c,Gene9715__HK3
Gene9715__HK3,Metab__HMDB0003335_c
Gene9715__HK3,Metab__HMDB0003971_c
Metab__HMDB0000169_c,Gene9716__HK1
Metab__HMDB0000189_c,Gene9716__HK1
Gene9716__HK1,Metab__HMDB0003335_c
Gene9716__HK1,Metab__man6p_c
Metab__HMDB0000169_c,Gene9716__HK2
Metab__HMDB0000189_c,Gene9716__HK2
Gene9716__HK2,Metab__HMDB0003335_c
Gene9716__HK2,Metab__man6p_c
Metab__HMDB0000169_c,Gene9716__HK3
Metab__HMDB0000189_c,Gene9716__HK3
Gene9716__HK3,Metab__HMDB0003335_c
Gene9716__HK3,Metab__man6p_c
Metab__HMDB0000189_c,Gene9717__HK1
Metab__HMDB0001514_c,Gene9717__HK1
Gene9717__HK1,Metab__HMDB0003335_c
Gene9717__HK1,Metab__gam6p_c
Metab__HMDB0000189_c,Gene9717__HK2
Metab__HMDB0001514_c,Gene9717__HK2
Gene9717__HK2,Metab__HMDB0003335_c
Gene9717__HK2,Metab__gam6p_c
Metab__HMDB0000189_c,Gene9717__HK3
Metab__HMDB0001514_c,Gene9717__HK3
Gene9717__HK3,Metab__HMDB0003335_c
Gene9717__HK3,Metab__gam6p_c
Metab__HMDB0001532_c,Gene9718__HK1
Metab__HMDB0001514_c,Gene9718__HK1
Gene9718__HK1,Metab__gam6p_c
Gene9718__HK1,Metab__HMDB0001508_c
Metab__HMDB0001532_c,Gene9718__HK2
Metab__HMDB0001514_c,Gene9718__HK2
Gene9718__HK2,Metab__gam6p_c
Gene9718__HK2,Metab__HMDB0001508_c
Metab__HMDB0001532_c,Gene9718__HK3
Metab__HMDB0001514_c,Gene9718__HK3
Gene9718__HK3,Metab__gam6p_c
Gene9718__HK3,Metab__HMDB0001508_c
Metab__HMDB0000700_m,Gene9719__orphanReacr0365
Gene9719__orphanReacr0365,Metab__HMDB0011111_m
Metab__HMDB0000014_c,Gene9720__DCK
Gene9720__DCK,Metab__HMDB0001202_c
Metab__HC01441_e,Gene9721__GLB1
Gene9721__GLB1,Metab__HMDB0000186_e
Metab__HMDB0000019_m,Gene9722__BCKDHA_BCKDHB_TMEM91
Metab__HMDB0000962_m,Gene9722__BCKDHA_BCKDHB_TMEM91
Gene9722__BCKDHA_BCKDHB_TMEM91,Metab__HMDB0006868_m
Metab__HMDB0000695_m,Gene9723__BCKDHA_BCKDHB_TMEM91
Metab__HMDB0000962_m,Gene9723__BCKDHA_BCKDHB_TMEM91
Gene9723__BCKDHA_BCKDHB_TMEM91,Metab__HMDB0006867_m
Metab__HMDB0062696_c,Gene9724__PNPO
Gene9724__PNPO,Metab__HMDB0003125_c
Gene9724__PNPO,Metab__HMDB0000051_c
Gene9724__PNPO,Metab__HMDB0001545_c
Metab__HMDB0001488_c,Gene9725__NAPRT
Metab__HMDB0062643_c,Gene9725__NAPRT
Gene9725__NAPRT,Metab__HMDB0059646_c
Gene9725__NAPRT_reverse,Metab__HMDB0001488_c
Gene9725__NAPRT_reverse,Metab__HMDB0062643_c
Metab__HMDB0059646_c,Gene9725__NAPRT_reverse
Metab__HMDB0001488_c,Gene9725__QPRT
Metab__HMDB0062643_c,Gene9725__QPRT
Gene9725__QPRT,Metab__HMDB0059646_c
Gene9725__QPRT_reverse,Metab__HMDB0001488_c
Gene9725__QPRT_reverse,Metab__HMDB0062643_c
Metab__HMDB0059646_c,Gene9725__QPRT_reverse
Metab__HMDB0001051_m,Gene9726__ALDH3A2
Gene9726__ALDH3A2,Metab__HMDB0000139_m
Metab__HMDB0001051_m,Gene9726__ALDH2
Gene9726__ALDH2,Metab__HMDB0000139_m
Metab__HMDB0001051_m,Gene9726__ALDH1B1
Gene9726__ALDH1B1,Metab__HMDB0000139_m
Metab__HMDB0001051_m,Gene9726__ALDH9A1
Gene9726__ALDH9A1,Metab__HMDB0000139_m
Metab__HMDB0001051_m,Gene9726__ALDH7A1
Gene9726__ALDH7A1,Metab__HMDB0000139_m
Metab__HMDB0000157_c,Gene9727__XDH
Gene9727__XDH,Metab__HMDB0003125_c
Gene9727__XDH,Metab__HMDB0000292_c
Metab__lnlccrn_x,Gene972800002__orphanReacr1003
Gene972800002__orphanReacr1003,Metab__lnlccrn_c
Metab__HMDB0000263_c,Gene9729__PKLR
Metab__HMDB0000960_c,Gene9729__PKLR
Gene9729__PKLR,Metab__HMDB0000243_c
Gene9729__PKLR,Metab__HMDB0001440_c
Metab__HMDB0000193_m,Gene9730__IDH1
Gene9730__IDH1,Metab__HMDB0003974_m
Metab__HMDB0000193_m,Gene9730__IDH2
Gene9730__IDH2,Metab__HMDB0003974_m
Metab__HMDB0000193_x,Gene9731__IDH1
Gene9731__IDH1,Metab__HMDB0003974_x
Gene9731__IDH1_reverse,Metab__HMDB0000193_x
Metab__HMDB0003974_x,Gene9731__IDH1_reverse
Metab__HMDB0000193_x,Gene9731__IDH2
Gene9731__IDH2,Metab__HMDB0003974_x
Gene9731__IDH2_reverse,Metab__HMDB0000193_x
Metab__HMDB0003974_x,Gene9731__IDH2_reverse
Metab__HMDB0000193_m,Gene9732__ACO2
Gene9732__ACO2,Metab__HC00342_m
Metab__HMDB0000193_m,Gene9732__ACO1
Gene9732__ACO1,Metab__HC00342_m
Metab__HMDB0001175_c,Gene9733__CPT1A_CPT2
Gene9733__CPT1A_CPT2,Metab__HMDB0002095_c
Gene9733__CPT1A_CPT2_reverse,Metab__HMDB0001175_c
Metab__HMDB0002095_c,Gene9733__CPT1A_CPT2_reverse
Metab__HMDB0001175_m,Gene9734__CPT1A_CPT2
Gene9734__CPT1A_CPT2,Metab__HMDB0002095_m
Gene9734__CPT1A_CPT2_reverse,Metab__HMDB0001175_m
Metab__HMDB0002095_m,Gene9734__CPT1A_CPT2_reverse
Metab__HMDB0001064_x,Gene9735__CPT1A_CPT2
Gene9735__CPT1A_CPT2,Metab__lnlccrn_x
Metab__HMDB0006523_x,Gene9736__CPT1A_CPT2
Gene9736__CPT1A_CPT2,Metab__arachdcrn_x
Metab__HMDB0006532_r,Gene9737__CPT1A_CPT2
Gene9737__CPT1A_CPT2,Metab__hdcecrn_r
Metab__HMDB0000510_m,Gene9738__AADAT
Metab__HMDB0000208_m,Gene9738__AADAT
Gene9738__AADAT,Metab__HMDB0000148_m
Gene9738__AADAT,Metab__HMDB0000225_m
Gene9738__AADAT_reverse,Metab__HMDB0000510_m
Gene9738__AADAT_reverse,Metab__HMDB0000208_m
Metab__HMDB0000148_m,Gene9738__AADAT_reverse
Metab__HMDB0000225_m,Gene9738__AADAT_reverse
Metab__HMDB0000085_c,Gene9739__DGUOK
Gene9739__DGUOK,Metab__dgmp_c
Metab__HMDB0000745_c,Gene9740__orphanReacr0466_1
Gene9740__orphanReacr0466_1,Metab__HMDB0000112_c
Gene9740__orphanReacr0466_1,Metab__HMDB0000177_c
Metab__HMDB0000082_c,Gene9741__RRM2B_RRM1_RRM2
Metab__trdrd_c,Gene9741__RRM2B_RRM1_RRM2
Gene9741__RRM2B_RRM1_RRM2,Metab__HMDB0000998_c
Gene9741__RRM2B_RRM1_RRM2,Metab__trdox_c
Gene9741__RRM2B_RRM1_RRM2_reverse,Metab__HMDB0000082_c
Gene9741__RRM2B_RRM1_RRM2_reverse,Metab__trdrd_c
Metab__HMDB0000998_c,Gene9741__RRM2B_RRM1_RRM2_reverse
Metab__trdox_c,Gene9741__RRM2B_RRM1_RRM2_reverse
Metab__HMDB0000285_c,Gene9742__RRM2B_RRM1_RRM2
Metab__trdrd_c,Gene9742__RRM2B_RRM1_RRM2
Gene9742__RRM2B_RRM1_RRM2,Metab__HMDB0001191_c
Gene9742__RRM2B_RRM1_RRM2,Metab__trdox_c
Gene9742__RRM2B_RRM1_RRM2_reverse,Metab__HMDB0000285_c
Gene9742__RRM2B_RRM1_RRM2_reverse,Metab__trdrd_c
Metab__HMDB0001191_c,Gene9742__RRM2B_RRM1_RRM2_reverse
Metab__trdox_c,Gene9742__RRM2B_RRM1_RRM2_reverse
Metab__HMDB0000292_c,Gene9743__XDH
Gene9743__XDH,Metab__HMDB0000289_c
Metab__HMDB0000292_c,Gene9744__XDH
Gene9744__XDH,Metab__HMDB0003125_c
Gene9744__XDH,Metab__HMDB0000289_c
Metab__HMDB0001072_m,Gene9745__SDHA_SDHB_SDHC_SDHD
Metab__HMDB0000254_m,Gene9745__SDHA_SDHB_SDHC_SDHD
Gene9745__SDHA_SDHB_SDHC_SDHD,Metab__HMDB0013111_m
Gene9745__SDHA_SDHB_SDHC_SDHD,Metab__HMDB0000134_m
Metab__HMDB0001338_c,Gene9746__SCD
Gene9746__SCD,Metab__HMDB0006532_c
Metab__HMDB0001338_c,Gene9746__SCD5
Gene9746__SCD5,Metab__HMDB0006532_c
Metab__HMDB0001056_c,Gene9747__DHFR
Gene9747__DHFR,Metab__HMDB0000121_c
Gene9747__DHFR_reverse,Metab__HMDB0001056_c
Metab__HMDB0000121_c,Gene9747__DHFR_reverse
Metab__HC01496_m,Gene9748__ALAS1
Gene9748__ALAS1,Metab__HMDB0001149_m
Gene9748__ALAS1_reverse,Metab__HC01496_m
Metab__HMDB0001149_m,Gene9748__ALAS1_reverse
Metab__HC01496_m,Gene9748__ALAS2
Gene9748__ALAS2,Metab__HMDB0001149_m
Gene9748__ALAS2_reverse,Metab__HC01496_m
Metab__HMDB0001149_m,Gene9748__ALAS2_reverse
Metab__HMDB0001562_m,Gene9749__MTHFS
Gene9749__MTHFS,Metab__HMDB0062623_m
Metab__HMDB0062698_m,Gene9750__AASS
Gene9750__AASS,Metab__HMDB0000148_m
Gene9750__AASS,Metab__HMDB0001263_m
Gene9750__AASS_reverse,Metab__HMDB0062698_m
Metab__HMDB0000148_m,Gene9750__AASS_reverse
Metab__HMDB0001263_m,Gene9750__AASS_reverse
Metab__HMDB0000229_c,Gene9751__NMNDA
Gene9751__NMNDA,Metab__HMDB0000051_c
Gene9751__NMNDA,Metab__HMDB0059646_c
Gene9751__NMNDA_reverse,Metab__HMDB0000229_c
Metab__HMDB0000051_c,Gene9751__NMNDA_reverse
Metab__HMDB0059646_c,Gene9751__NMNDA_reverse
Metab__HMDB0000089_c,Gene9752__UCK1
Metab__HMDB0001191_c,Gene9752__UCK1
Gene9752__UCK1,Metab__HMDB0000095_c
Gene9752__UCK1,Metab__HMDB0001000_c
Gene9752__UCK1_reverse,Metab__HMDB0000089_c
Gene9752__UCK1_reverse,Metab__HMDB0001191_c
Metab__HMDB0000095_c,Gene9752__UCK1_reverse
Metab__HMDB0001000_c,Gene9752__UCK1_reverse
Metab__HMDB0000089_c,Gene9752__UCK2
Metab__HMDB0001191_c,Gene9752__UCK2
Gene9752__UCK2,Metab__HMDB0000095_c
Gene9752__UCK2,Metab__HMDB0001000_c
Gene9752__UCK2_reverse,Metab__HMDB0000089_c
Gene9752__UCK2_reverse,Metab__HMDB0001191_c
Metab__HMDB0000095_c,Gene9752__UCK2_reverse
Metab__HMDB0001000_c,Gene9752__UCK2_reverse
Metab__HMDB0002991_c,Gene9753__ADO
Gene9753__ADO,Metab__HMDB0000965_c
Metab__HMDB0001339_m,Gene9754__GCDH
Metab__HMDB0001072_m,Gene9754__GCDH
Gene9754__GCDH,Metab__HMDB0062466_m
Gene9754__GCDH,Metab__HMDB0013111_m
Metab__HMDB0006236_c,Gene9755__ALDH3B1
Gene9755__ALDH3B1,Metab__HMDB0000209_c
Metab__HMDB0006236_c,Gene9755__ALDH3A1
Gene9755__ALDH3A1,Metab__HMDB0000209_c
Metab__HMDB0006236_c,Gene9755__ALDH3B2
Gene9755__ALDH3B2,Metab__HMDB0000209_c
Metab__HMDB0006236_c,Gene9755__ALDH1A3
Gene9755__ALDH1A3,Metab__HMDB0000209_c
Metab__HMDB0006236_c,Gene9756__ALDH3B1
Gene9756__ALDH3B1,Metab__HMDB0000209_c
Gene9756__ALDH3B1_reverse,Metab__HMDB0006236_c
Metab__HMDB0000209_c,Gene9756__ALDH3B1_reverse
Metab__HMDB0006236_c,Gene9756__ALDH3A1
Gene9756__ALDH3A1,Metab__HMDB0000209_c
Gene9756__ALDH3A1_reverse,Metab__HMDB0006236_c
Metab__HMDB0000209_c,Gene9756__ALDH3A1_reverse
Metab__HMDB0006236_c,Gene9756__ALDH3B2
Gene9756__ALDH3B2,Metab__HMDB0000209_c
Gene9756__ALDH3B2_reverse,Metab__HMDB0006236_c
Metab__HMDB0000209_c,Gene9756__ALDH3B2_reverse
Metab__HMDB0006236_c,Gene9756__ALDH1A3
Gene9756__ALDH1A3,Metab__HMDB0000209_c
Gene9756__ALDH1A3_reverse,Metab__HMDB0006236_c
Metab__HMDB0000209_c,Gene9756__ALDH1A3_reverse
Metab__HMDB0006236_m,Gene9757__ALDH3B1
Gene9757__ALDH3B1,Metab__HMDB0000209_m
Metab__HMDB0006236_m,Gene9757__ALDH3A1
Gene9757__ALDH3A1,Metab__HMDB0000209_m
Metab__HMDB0006236_m,Gene9757__ALDH3B2
Gene9757__ALDH3B2,Metab__HMDB0000209_m
Metab__HMDB0006236_m,Gene9757__ALDH1A3
Gene9757__ALDH1A3,Metab__HMDB0000209_m
Metab__HMDB0001252_c,Gene9758__ALDH7A1
Gene9758__ALDH7A1,Metab__HMDB0000043_c
Gene9758__ALDH7A1_reverse,Metab__HMDB0001252_c
Metab__HMDB0000043_c,Gene9758__ALDH7A1_reverse
Metab__HMDB0001526_m,Gene9759__DLAT
Gene9759__DLAT,Metab__HMDB0000985_m
Metab__HMDB0001243_m,Gene9760__ACADS
Metab__HMDB0001072_m,Gene9760__ACADS
Gene9760__ACADS,Metab__HMDB0001011_m
Gene9760__ACADS,Metab__HMDB0013111_m
Metab__HMDB0006868_m,Gene9761__DBT
Gene9761__DBT,Metab__HMDB0001243_m
Gene9761__DBT,Metab__HMDB0000985_m
Metab__HC01118_r,Gene9762__FDFT1
Gene9762__FDFT1,Metab__HMDB0000256_r
Gene9762__FDFT1_reverse,Metab__HC01118_r
Metab__HMDB0000256_r,Gene9762__FDFT1_reverse
Metab__HMDB0001338_c,Gene9763__PANK3
Gene9763__PANK3,Metab__HMDB0001416_c
Metab__HMDB0001338_c,Gene9763__PANK2
Gene9763__PANK2,Metab__HMDB0001416_c
Metab__HMDB0001338_c,Gene9763__PANK1
Gene9763__PANK1,Metab__HMDB0001416_c
Metab__HMDB0001338_c,Gene9763__PANK4
Gene9763__PANK4,Metab__HMDB0001416_c
Metab__HMDB0060272_e,Gene9764__ALPL
Gene9764__ALPL,Metab__4nph_e
Gene9764__ALPL_reverse,Metab__HMDB0060272_e
Metab__4nph_e,Gene9764__ALPL_reverse
Metab__HMDB0001416_m,Gene9765__COASY
Gene9765__COASY,Metab__HMDB0001373_m
Metab__HMDB0034829_c,Gene9766__MPST
Metab__HMDB0001368_c,Gene9766__MPST
Gene9766__MPST,Metab__HMDB0000243_c
Gene9766__MPST,Metab__HC01501_c
Metab__HMDB0034829_c,Gene9766__TST
Metab__HMDB0001368_c,Gene9766__TST
Gene9766__TST,Metab__HMDB0000243_c
Gene9766__TST,Metab__HC01501_c
Metab__HMDB0062572_m,Gene9767__HIBCH
Gene9767__HIBCH,Metab__HMDB0000700_m
Metab__HMDB0001041_m,Gene9768__ACADM_ACADSB
Metab__HMDB0001072_m,Gene9768__ACADM_ACADSB
Gene9768__ACADM_ACADSB,Metab__HMDB0002054_m
Gene9768__ACADM_ACADSB,Metab__HMDB0013111_m
Metab__HMDB0001041_m,Gene9768__ACADSB_ACADS
Metab__HMDB0001072_m,Gene9768__ACADSB_ACADS
Gene9768__ACADSB_ACADS,Metab__HMDB0002054_m
Gene9768__ACADSB_ACADS,Metab__HMDB0013111_m
Metab__HMDB0006869_m,Gene9769__DBT
Gene9769__DBT,Metab__HMDB0001041_m
Gene9769__DBT,Metab__HMDB0000985_m
Metab__HMDB0000189_c,Gene9770__PFKL
Metab__HC00664_c,Gene9770__PFKL
Gene9770__PFKL,Metab__HMDB0003335_c
Gene9770__PFKL,Metab__HC01180_c
Gene9770__PFKL_reverse,Metab__HMDB0000189_c
Gene9770__PFKL_reverse,Metab__HC00664_c
Metab__HMDB0003335_c,Gene9770__PFKL_reverse
Metab__HC01180_c,Gene9770__PFKL_reverse
Metab__HMDB0000725_m,Gene9771__PYCR2
Gene9771__PYCR2,Metab__HMDB0062585_m
Metab__HMDB0000725_m,Gene9771__PYCR1
Gene9771__PYCR1,Metab__HMDB0062585_m
Metab__HMDB0001070_m,Gene9772__ACAA2_HADHB
Gene9772__ACAA2_HADHB,Metab__HMDB0003939_m
Gene9772__ACAA2_HADHB_reverse,Metab__HMDB0001070_m
Metab__HMDB0003939_m,Gene9772__ACAA2_HADHB_reverse
Metab__HMDB0001070_m,Gene9772__HADHB_ACAA1
Gene9772__HADHB_ACAA1,Metab__HMDB0003939_m
