metabolites,pathway
HMDB0004073,KEGG_BUTANOATE_METABOLISM
HMDB0004073,KEGG_BETA_ALANINE_METABOLISM
HMDB0004073,KEGG_LIMONENE_AND_PINENE_DEGRADATION
HMDB0004073,KEGG_GLYCEROLIPID_METABOLISM
HMDB0004073,KEGG_GLYCOLYSIS_GLUCONEOGENESIS
HMDB0004073,KEGG_ASCORBATE_AND_ALDARATE_METABOLISM
HMDB0004073,KEGG_HISTIDINE_METABOLISM
HMDB0004073,KEGG_TRYPTOPHAN_METABOLISM
HMDB0004073,KEGG_LYSINE_DEGRADATION
HMDB0004073,KEGG_PROPANOATE_METABOLISM
HMDB0004073,KEGG_ARGININE_AND_PROLINE_METABOLISM
HMDB0004073,KEGG_TYROSINE_METABOLISM
HMDB0004073,KEGG_DRUG_METABOLISM_CYTOCHROME_P450
HMDB0004073,KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM
HMDB0004073,KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM
HMDB0004073,KEGG_PHENYLALANINE_METABOLISM
HMDB0004081,KEGG_RETINOL_METABOLISM
HMDB0004081,KEGG_TRYPTOPHAN_METABOLISM
HMDB0004081,KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450
HMDB0004081,KEGG_STEROID_HORMONE_BIOSYNTHESIS
HMDB0004081,KEGG_DRUG_METABOLISM_CYTOCHROME_P450
HMDB0004081,KEGG_LINOLEIC_ACID_METABOLISM
HMDB0004081,KEGG_ARACHIDONIC_ACID_METABOLISM
HMDB0004225,KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM
HMDB0004225,KEGG_ARGININE_AND_PROLINE_METABOLISM
HMDB0004225,KEGG_PEROXISOME
HMDB0004226,KEGG_RETINOL_METABOLISM
HMDB0004226,KEGG_GLYCOLYSIS_GLUCONEOGENESIS
HMDB0004226,KEGG_PYRUVATE_METABOLISM
HMDB0004226,KEGG_FATTY_ACID_METABOLISM
HMDB0004226,KEGG_PROPANOATE_METABOLISM
HMDB0004226,KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION
HMDB0004226,KEGG_TRYPTOPHAN_METABOLISM
HMDB0004226,KEGG_BUTANOATE_METABOLISM
HMDB0004226,KEGG_LIMONENE_AND_PINENE_DEGRADATION
HMDB0004226,KEGG_GLYCEROLIPID_METABOLISM
HMDB0004226,KEGG_ASCORBATE_AND_ALDARATE_METABOLISM
HMDB0004226,KEGG_BETA_ALANINE_METABOLISM
HMDB0004226,KEGG_HISTIDINE_METABOLISM
HMDB0004226,KEGG_ARGININE_AND_PROLINE_METABOLISM
HMDB0004226,KEGG_LYSINE_DEGRADATION
HMDB0004226,KEGG_TYROSINE_METABOLISM
HMDB0004226,KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM
HMDB0004226,KEGG_PHENYLALANINE_METABOLISM
HMDB0004226,KEGG_DRUG_METABOLISM_CYTOCHROME_P450
HMDB0004234,KEGG_ARACHIDONIC_ACID_METABOLISM
HMDB0004234,KEGG_PEROXISOME
HMDB0004234,KEGG_RETINOL_METABOLISM
HMDB0004242,KEGG_ABC_TRANSPORTERS
HMDB0004243,KEGG_ARACHIDONIC_ACID_METABOLISM
HMDB0004258,KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS
HMDB0004258,KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY
HMDB0004258,KEGG_FATTY_ACID_METABOLISM
HMDB0004258,KEGG_PEROXISOME
HMDB0004258,KEGG_PPAR_SIGNALING_PATHWAY
HMDB0004258,KEGG_TAURINE_AND_HYPOTAURINE_METABOLISM
HMDB0004258,KEGG_PRIMARY_BILE_ACID_BIOSYNTHESIS
HMDB0004258,KEGG_RIBOSOME
HMDB0004258,KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION
HMDB0004258,KEGG_BETA_ALANINE_METABOLISM
HMDB0004258,KEGG_PROPANOATE_METABOLISM
HMDB0004258,KEGG_BUTANOATE_METABOLISM
HMDB0004258,KEGG_LYSINE_DEGRADATION
HMDB0004258,KEGG_TRYPTOPHAN_METABOLISM
HMDB0004258,KEGG_LIMONENE_AND_PINENE_DEGRADATION
HMDB0004258,KEGG_STEROID_BIOSYNTHESIS
HMDB0004258,KEGG_ALPHA_LINOLENIC_ACID_METABOLISM
HMDB0004259,KEGG_TRYPTOPHAN_METABOLISM
HMDB0004264,KEGG_STEROID_HORMONE_BIOSYNTHESIS
HMDB0004264,KEGG_RETINOL_METABOLISM
HMDB0004264,KEGG_TRYPTOPHAN_METABOLISM
HMDB0004264,KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450
HMDB0004264,KEGG_DRUG_METABOLISM_CYTOCHROME_P450
HMDB0004264,KEGG_LINOLEIC_ACID_METABOLISM
HMDB0004264,KEGG_DRUG_METABOLISM_OTHER_ENZYMES
HMDB0004264,KEGG_ARACHIDONIC_ACID_METABOLISM
HMDB0004362,KEGG_ABC_TRANSPORTERS
HMDB0004385,KEGG_PEROXISOME
HMDB0004385,KEGG_ARACHIDONIC_ACID_METABOLISM
HMDB0004483,KEGG_ABC_TRANSPORTERS
HMDB0004483,KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450
HMDB0004483,KEGG_STARCH_AND_SUCROSE_METABOLISM
HMDB0004483,KEGG_RETINOL_METABOLISM
HMDB0004483,KEGG_DRUG_METABOLISM_OTHER_ENZYMES
HMDB0004483,KEGG_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS
HMDB0004483,KEGG_ASCORBATE_AND_ALDARATE_METABOLISM
HMDB0004483,KEGG_STEROID_HORMONE_BIOSYNTHESIS
HMDB0004483,KEGG_DRUG_METABOLISM_CYTOCHROME_P450
HMDB0004483,KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM
HMDB0004484,KEGG_ABC_TRANSPORTERS
HMDB0004484,KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450
HMDB0004484,KEGG_STARCH_AND_SUCROSE_METABOLISM
HMDB0004484,KEGG_RETINOL_METABOLISM
HMDB0004484,KEGG_DRUG_METABOLISM_OTHER_ENZYMES
HMDB0004484,KEGG_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS
HMDB0004484,KEGG_ASCORBATE_AND_ALDARATE_METABOLISM
HMDB0004484,KEGG_STEROID_HORMONE_BIOSYNTHESIS
HMDB0004484,KEGG_DRUG_METABOLISM_CYTOCHROME_P450
HMDB0004484,KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM
HMDB0004673,KEGG_STEROID_HORMONE_BIOSYNTHESIS
HMDB0004673,KEGG_RETINOL_METABOLISM
HMDB0004673,KEGG_TRYPTOPHAN_METABOLISM
HMDB0004673,KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450
HMDB0004673,KEGG_DRUG_METABOLISM_CYTOCHROME_P450
HMDB0004673,KEGG_LINOLEIC_ACID_METABOLISM
HMDB0004673,KEGG_DRUG_METABOLISM_OTHER_ENZYMES
HMDB0004673,KEGG_ARACHIDONIC_ACID_METABOLISM
HMDB0004701,KEGG_DRUG_METABOLISM_CYTOCHROME_P450
HMDB0004701,KEGG_PEROXISOME
HMDB0004701,KEGG_ARACHIDONIC_ACID_METABOLISM
HMDB0004702,KEGG_STEROID_HORMONE_BIOSYNTHESIS
HMDB0004702,KEGG_RETINOL_METABOLISM
HMDB0004702,KEGG_TRYPTOPHAN_METABOLISM
HMDB0004702,KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450
HMDB0004702,KEGG_DRUG_METABOLISM_CYTOCHROME_P450
HMDB0004702,KEGG_LINOLEIC_ACID_METABOLISM
HMDB0004702,KEGG_DRUG_METABOLISM_OTHER_ENZYMES
HMDB0004702,KEGG_ARACHIDONIC_ACID_METABOLISM
HMDB0004702,KEGG_PEROXISOME
HMDB0004704,KEGG_PEROXISOME
HMDB0004704,KEGG_ARACHIDONIC_ACID_METABOLISM
HMDB0004705,KEGG_PEROXISOME
HMDB0004705,KEGG_ARACHIDONIC_ACID_METABOLISM
HMDB0004936,KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GANGLIO_SERIES
HMDB0004936,KEGG_OTHER_GLYCAN_DEGRADATION
HMDB0004936,KEGG_LYSOSOME
HMDB0004936,KEGG_GALACTOSE_METABOLISM
HMDB0004936,KEGG_GLYCOSAMINOGLYCAN_DEGRADATION
HMDB0004936,KEGG_SPHINGOLIPID_METABOLISM
HMDB0004936,KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GLOBO_SERIES
HMDB0004936,KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM
HMDB0004936,KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_LACTO_AND_NEOLACTO_SERIES
HMDB0004936,KEGG_RENIN_ANGIOTENSIN_SYSTEM
HMDB0005065,KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY
HMDB0005065,KEGG_PPAR_SIGNALING_PATHWAY
HMDB0005065,KEGG_FATTY_ACID_METABOLISM
HMDB0005065,KEGG_PEROXISOME
HMDB0005066,KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY
HMDB0005066,KEGG_PPAR_SIGNALING_PATHWAY
HMDB0005066,KEGG_FATTY_ACID_METABOLISM
HMDB0005066,KEGG_PEROXISOME
HMDB0005082,KEGG_PEROXISOME
HMDB0005082,KEGG_ARACHIDONIC_ACID_METABOLISM
HMDB0005087,KEGG_ARACHIDONIC_ACID_METABOLISM
HMDB0005175,KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450
HMDB0005175,KEGG_DRUG_METABOLISM_CYTOCHROME_P450
HMDB0005175,KEGG_GLYCOLYSIS_GLUCONEOGENESIS
HMDB0005175,KEGG_PHENYLALANINE_METABOLISM
HMDB0005175,KEGG_TYROSINE_METABOLISM
HMDB0005175,KEGG_HISTIDINE_METABOLISM
HMDB0005175,KEGG_ARGININE_AND_PROLINE_METABOLISM
HMDB0005175,KEGG_TRYPTOPHAN_METABOLISM
HMDB0005175,KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM
HMDB0005869,KEGG_SULFUR_METABOLISM
HMDB0005896,KEGG_ASTHMA
HMDB0005896,KEGG_PHENYLALANINE_METABOLISM
HMDB0005896,KEGG_JAK_STAT_SIGNALING_PATHWAY
HMDB0005896,KEGG_AUTOIMMUNE_THYROID_DISEASE
HMDB0005896,KEGG_TYROSINE_METABOLISM
HMDB0005896,KEGG_HEMATOPOIETIC_CELL_LINEAGE
HMDB0005896,KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION
HMDB0005896,KEGG_TRYPTOPHAN_METABOLISM
HMDB0005896,KEGG_STEROID_HORMONE_BIOSYNTHESIS
HMDB0005896,KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450
HMDB0005896,KEGG_DRUG_METABOLISM_OTHER_ENZYMES
HMDB0005896,KEGG_RETINOL_METABOLISM
HMDB0005896,KEGG_DRUG_METABOLISM_CYTOCHROME_P450
HMDB0005896,KEGG_LINOLEIC_ACID_METABOLISM
HMDB0006059,KEGG_PHENYLALANINE_METABOLISM
HMDB0006059,KEGG_HISTIDINE_METABOLISM
HMDB0006059,KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450
HMDB0006059,KEGG_TYROSINE_METABOLISM
HMDB0006059,KEGG_DRUG_METABOLISM_CYTOCHROME_P450
HMDB0006059,KEGG_GLYCOLYSIS_GLUCONEOGENESIS
HMDB0006059,KEGG_PROPANOATE_METABOLISM
HMDB0006059,KEGG_GLYCEROLIPID_METABOLISM
HMDB0006059,KEGG_LYSINE_DEGRADATION
HMDB0006059,KEGG_ARGININE_AND_PROLINE_METABOLISM
HMDB0006059,KEGG_LIMONENE_AND_PINENE_DEGRADATION
HMDB0006059,KEGG_ASCORBATE_AND_ALDARATE_METABOLISM
HMDB0006059,KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION
HMDB0006059,KEGG_PYRUVATE_METABOLISM
HMDB0006059,KEGG_TRYPTOPHAN_METABOLISM
HMDB0006059,KEGG_BETA_ALANINE_METABOLISM
HMDB0006059,KEGG_BUTANOATE_METABOLISM
HMDB0006059,KEGG_FATTY_ACID_METABOLISM
HMDB0006059,KEGG_ARACHIDONIC_ACID_METABOLISM
HMDB0006059,KEGG_PEROXISOME
HMDB0006059,KEGG_RETINOL_METABOLISM
HMDB0006111,KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450
HMDB0006203,KEGG_ABC_TRANSPORTERS
HMDB0006203,KEGG_STARCH_AND_SUCROSE_METABOLISM
HMDB0006203,KEGG_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS
HMDB0006203,KEGG_STEROID_HORMONE_BIOSYNTHESIS
HMDB0006203,KEGG_DRUG_METABOLISM_CYTOCHROME_P450
HMDB0006203,KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM
HMDB0006203,KEGG_DRUG_METABOLISM_OTHER_ENZYMES
HMDB0006203,KEGG_RETINOL_METABOLISM
HMDB0006203,KEGG_ASCORBATE_AND_ALDARATE_METABOLISM
HMDB0006203,KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450
HMDB0006210,KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY
HMDB0006210,KEGG_PPAR_SIGNALING_PATHWAY
HMDB0006210,KEGG_FATTY_ACID_METABOLISM
HMDB0006211,KEGG_ONE_CARBON_POOL_BY_FOLATE
HMDB0006211,KEGG_PURINE_METABOLISM
HMDB0006213,KEGG_RETINOL_METABOLISM
HMDB0006213,KEGG_FATTY_ACID_METABOLISM
HMDB0006213,KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450
HMDB0006213,KEGG_TYROSINE_METABOLISM
HMDB0006213,KEGG_GLYCOLYSIS_GLUCONEOGENESIS
HMDB0006213,KEGG_DRUG_METABOLISM_CYTOCHROME_P450
HMDB0006213,KEGG_GLYCEROLIPID_METABOLISM
HMDB0006213,KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM
HMDB0006213,KEGG_GALACTOSE_METABOLISM
HMDB0006213,KEGG_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS
HMDB0006213,KEGG_PYRUVATE_METABOLISM
HMDB0006219,KEGG_DRUG_METABOLISM_CYTOCHROME_P450
HMDB0006219,KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450
HMDB0006219,KEGG_GLUTATHIONE_METABOLISM
HMDB0006219,KEGG_STEROID_HORMONE_BIOSYNTHESIS
HMDB0006219,KEGG_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS
HMDB0006219,KEGG_ASCORBATE_AND_ALDARATE_METABOLISM
HMDB0006219,KEGG_RETINOL_METABOLISM
HMDB0006219,KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM
HMDB0006219,KEGG_DRUG_METABOLISM_OTHER_ENZYMES
HMDB0006219,KEGG_STARCH_AND_SUCROSE_METABOLISM
HMDB0006220,KEGG_RETINOL_METABOLISM
HMDB0006224,KEGG_ABC_TRANSPORTERS
HMDB0006224,KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450
HMDB0006224,KEGG_STARCH_AND_SUCROSE_METABOLISM
HMDB0006224,KEGG_RETINOL_METABOLISM
HMDB0006224,KEGG_DRUG_METABOLISM_OTHER_ENZYMES
HMDB0006224,KEGG_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS
HMDB0006224,KEGG_ASCORBATE_AND_ALDARATE_METABOLISM
HMDB0006224,KEGG_STEROID_HORMONE_BIOSYNTHESIS
HMDB0006224,KEGG_DRUG_METABOLISM_CYTOCHROME_P450
HMDB0006224,KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM
HMDB0006225,KEGG_STEROID_BIOSYNTHESIS
HMDB0006235,KEGG_INOSITOL_PHOSPHATE_METABOLISM
HMDB0006235,KEGG_PHOSPHATIDYLINOSITOL_SIGNALING_SYSTEM
HMDB0006236,KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450
HMDB0006236,KEGG_DRUG_METABOLISM_CYTOCHROME_P450
HMDB0006236,KEGG_GLYCOLYSIS_GLUCONEOGENESIS
HMDB0006236,KEGG_PHENYLALANINE_METABOLISM
HMDB0006236,KEGG_TYROSINE_METABOLISM
HMDB0006236,KEGG_HISTIDINE_METABOLISM
HMDB0006236,KEGG_ARGININE_AND_PROLINE_METABOLISM
HMDB0006236,KEGG_TRYPTOPHAN_METABOLISM
HMDB0006236,KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM
HMDB0006236,KEGG_BETA_ALANINE_METABOLISM
HMDB0006239,KEGG_NITROGEN_METABOLISM
HMDB0006239,KEGG_ONE_CARBON_POOL_BY_FOLATE
HMDB0006239,KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM
HMDB0006239,KEGG_PYRUVATE_METABOLISM
HMDB0006239,KEGG_GLYCOLYSIS_GLUCONEOGENESIS
HMDB0006239,KEGG_CITRATE_CYCLE_TCA_CYCLE
HMDB0006239,KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION
HMDB0006240,KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450
HMDB0006240,KEGG_ARACHIDONIC_ACID_METABOLISM
HMDB0006240,KEGG_LINOLEIC_ACID_METABOLISM
HMDB0006240,KEGG_DRUG_METABOLISM_CYTOCHROME_P450
HMDB0006240,KEGG_RETINOL_METABOLISM
HMDB0006242,KEGG_GLYCOLYSIS_GLUCONEOGENESIS
HMDB0006242,KEGG_RETINOL_METABOLISM
HMDB0006242,KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450
HMDB0006242,KEGG_FATTY_ACID_METABOLISM
HMDB0006242,KEGG_TYROSINE_METABOLISM
HMDB0006242,KEGG_DRUG_METABOLISM_CYTOCHROME_P450
HMDB0006242,KEGG_PHENYLALANINE_METABOLISM
HMDB0006242,KEGG_HISTIDINE_METABOLISM
HMDB0006242,KEGG_ARGININE_AND_PROLINE_METABOLISM
HMDB0006242,KEGG_TRYPTOPHAN_METABOLISM
HMDB0006242,KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM
HMDB0006247,KEGG_PRIMARY_BILE_ACID_BIOSYNTHESIS
HMDB0006247,KEGG_STEROID_HORMONE_BIOSYNTHESIS
HMDB0006259,KEGG_DRUG_METABOLISM_OTHER_ENZYMES
HMDB0006259,KEGG_RETINOL_METABOLISM
HMDB0006259,KEGG_LINOLEIC_ACID_METABOLISM
HMDB0006259,KEGG_STEROID_HORMONE_BIOSYNTHESIS
HMDB0006259,KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450
HMDB0006259,KEGG_DRUG_METABOLISM_CYTOCHROME_P450
HMDB0006267,KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS
HMDB0006267,KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY
HMDB0006267,KEGG_FATTY_ACID_METABOLISM
HMDB0006267,KEGG_PEROXISOME
HMDB0006267,KEGG_PPAR_SIGNALING_PATHWAY
HMDB0006267,KEGG_TAURINE_AND_HYPOTAURINE_METABOLISM
HMDB0006267,KEGG_PRIMARY_BILE_ACID_BIOSYNTHESIS
HMDB0006267,KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION
HMDB0006267,KEGG_BETA_ALANINE_METABOLISM
HMDB0006267,KEGG_PROPANOATE_METABOLISM
HMDB0006267,KEGG_BUTANOATE_METABOLISM
HMDB0006267,KEGG_LYSINE_DEGRADATION
HMDB0006267,KEGG_LIMONENE_AND_PINENE_DEGRADATION
HMDB0006267,KEGG_TRYPTOPHAN_METABOLISM
HMDB0006267,KEGG_ALZHEIMERS_DISEASE
HMDB0006267,KEGG_STEROID_BIOSYNTHESIS
HMDB0006267,KEGG_ALPHA_LINOLENIC_ACID_METABOLISM
HMDB0006271,KEGG_STEROID_BIOSYNTHESIS
HMDB0006271,KEGG_STEROID_HORMONE_BIOSYNTHESIS
HMDB0006271,KEGG_PEROXISOME
HMDB0006271,KEGG_PRIMARY_BILE_ACID_BIOSYNTHESIS
HMDB0006272,KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM
HMDB0006272,KEGG_ARGININE_AND_PROLINE_METABOLISM
HMDB0006272,KEGG_PEROXISOME
HMDB0006278,KEGG_STEROID_HORMONE_BIOSYNTHESIS
HMDB0006278,KEGG_SULFUR_METABOLISM
HMDB0006281,KEGG_STEROID_HORMONE_BIOSYNTHESIS
HMDB0006281,KEGG_PRIMARY_BILE_ACID_BIOSYNTHESIS
HMDB0006283,KEGG_STEROID_HORMONE_BIOSYNTHESIS
HMDB0006283,KEGG_PRIMARY_BILE_ACID_BIOSYNTHESIS
HMDB0006290,KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS
HMDB0006290,KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY
HMDB0006290,KEGG_FATTY_ACID_METABOLISM
HMDB0006290,KEGG_PEROXISOME
HMDB0006290,KEGG_PPAR_SIGNALING_PATHWAY
HMDB0006290,KEGG_TAURINE_AND_HYPOTAURINE_METABOLISM
HMDB0006290,KEGG_PRIMARY_BILE_ACID_BIOSYNTHESIS
HMDB0006290,KEGG_ALPHA_LINOLENIC_ACID_METABOLISM
HMDB0006290,KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION
HMDB0006290,KEGG_BETA_ALANINE_METABOLISM
HMDB0006290,KEGG_PROPANOATE_METABOLISM
HMDB0006290,KEGG_BUTANOATE_METABOLISM
HMDB0006290,KEGG_LYSINE_DEGRADATION
HMDB0006290,KEGG_LIMONENE_AND_PINENE_DEGRADATION
HMDB0006290,KEGG_TRYPTOPHAN_METABOLISM
HMDB0006290,KEGG_ALZHEIMERS_DISEASE
HMDB0006292,KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS
HMDB0006292,KEGG_TAURINE_AND_HYPOTAURINE_METABOLISM
HMDB0006292,KEGG_PRIMARY_BILE_ACID_BIOSYNTHESIS
HMDB0006292,KEGG_PEROXISOME
HMDB0006292,KEGG_PPAR_SIGNALING_PATHWAY
HMDB0006292,KEGG_FATTY_ACID_METABOLISM
HMDB0006292,KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION
HMDB0006294,KEGG_FATTY_ACID_METABOLISM
HMDB0006294,KEGG_TYROSINE_METABOLISM
HMDB0006294,KEGG_RETINOL_METABOLISM
HMDB0006294,KEGG_DRUG_METABOLISM_CYTOCHROME_P450
HMDB0006294,KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450
HMDB0006294,KEGG_GLYCOLYSIS_GLUCONEOGENESIS
HMDB0006294,KEGG_PYRUVATE_METABOLISM
HMDB0006294,KEGG_PROPANOATE_METABOLISM
HMDB0006294,KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION
HMDB0006294,KEGG_TRYPTOPHAN_METABOLISM
HMDB0006294,KEGG_BUTANOATE_METABOLISM
HMDB0006294,KEGG_LIMONENE_AND_PINENE_DEGRADATION
HMDB0006294,KEGG_GLYCEROLIPID_METABOLISM
HMDB0006294,KEGG_ASCORBATE_AND_ALDARATE_METABOLISM
HMDB0006294,KEGG_BETA_ALANINE_METABOLISM
HMDB0006294,KEGG_HISTIDINE_METABOLISM
HMDB0006294,KEGG_ARGININE_AND_PROLINE_METABOLISM
HMDB0006294,KEGG_LYSINE_DEGRADATION
HMDB0006294,KEGG_ARACHIDONIC_ACID_METABOLISM
HMDB0006294,KEGG_PPAR_SIGNALING_PATHWAY
HMDB0006294,KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION
HMDB0006328,KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM
HMDB0006328,KEGG_GLYCOLYSIS_GLUCONEOGENESIS
HMDB0006328,KEGG_PENTOSE_PHOSPHATE_PATHWAY
HMDB0006330,KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM
HMDB0006330,KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM
HMDB0006330,KEGG_PURINE_METABOLISM
HMDB0006330,KEGG_GALACTOSE_METABOLISM
HMDB0006330,KEGG_PENTOSE_PHOSPHATE_PATHWAY
HMDB0006330,KEGG_GLYCOLYSIS_GLUCONEOGENESIS
HMDB0006330,KEGG_STARCH_AND_SUCROSE_METABOLISM
HMDB0006355,KEGG_RETINOL_METABOLISM
HMDB0006355,KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450
HMDB0006355,KEGG_DRUG_METABOLISM_CYTOCHROME_P450
HMDB0006355,KEGG_GLYCOLYSIS_GLUCONEOGENESIS
HMDB0006355,KEGG_PHENYLALANINE_METABOLISM
HMDB0006355,KEGG_TYROSINE_METABOLISM
HMDB0006355,KEGG_HISTIDINE_METABOLISM
HMDB0006355,KEGG_PYRUVATE_METABOLISM
HMDB0006355,KEGG_FATTY_ACID_METABOLISM
HMDB0006355,KEGG_PROPANOATE_METABOLISM
HMDB0006355,KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION
HMDB0006355,KEGG_TRYPTOPHAN_METABOLISM
HMDB0006355,KEGG_BUTANOATE_METABOLISM
HMDB0006355,KEGG_LIMONENE_AND_PINENE_DEGRADATION
HMDB0006355,KEGG_GLYCEROLIPID_METABOLISM
HMDB0006355,KEGG_ASCORBATE_AND_ALDARATE_METABOLISM
HMDB0006355,KEGG_BETA_ALANINE_METABOLISM
HMDB0006355,KEGG_ARGININE_AND_PROLINE_METABOLISM
HMDB0006355,KEGG_LYSINE_DEGRADATION
HMDB0006368,KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS
HMDB0006368,KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY
HMDB0006368,KEGG_FATTY_ACID_METABOLISM
HMDB0006368,KEGG_PEROXISOME
HMDB0006368,KEGG_PPAR_SIGNALING_PATHWAY
HMDB0006368,KEGG_TAURINE_AND_HYPOTAURINE_METABOLISM
HMDB0006368,KEGG_PRIMARY_BILE_ACID_BIOSYNTHESIS
HMDB0006368,KEGG_ALPHA_LINOLENIC_ACID_METABOLISM
HMDB0006368,KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION
HMDB0006368,KEGG_BETA_ALANINE_METABOLISM
HMDB0006368,KEGG_PROPANOATE_METABOLISM
HMDB0006368,KEGG_BUTANOATE_METABOLISM
HMDB0006368,KEGG_LYSINE_DEGRADATION
HMDB0006368,KEGG_TRYPTOPHAN_METABOLISM
HMDB0006368,KEGG_LIMONENE_AND_PINENE_DEGRADATION
HMDB0006368,KEGG_STEROID_BIOSYNTHESIS
HMDB0006369,KEGG_PURINE_METABOLISM
HMDB0006402,KEGG_FATTY_ACID_METABOLISM
HMDB0006402,KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION
HMDB0006402,KEGG_BUTANOATE_METABOLISM
HMDB0006402,KEGG_PROPANOATE_METABOLISM
HMDB0006402,KEGG_PEROXISOME
HMDB0006402,KEGG_BETA_ALANINE_METABOLISM
HMDB0006402,KEGG_PPAR_SIGNALING_PATHWAY
HMDB0006402,KEGG_LYSINE_DEGRADATION
HMDB0006402,KEGG_LIMONENE_AND_PINENE_DEGRADATION
HMDB0006402,KEGG_TRYPTOPHAN_METABOLISM
